profile_index,failure_probability,raw_isolation_forest_score,calibrated_anomaly_score,risk_score,risk_band,final_recommended_action,confidence,confidence_level
292,0.0,0.13035662334237474,0.37987499999999996,0.11396249999999998,Normal,Normal,0.620125,MEDIUM
293,0.0,0.05192937205524123,0.871675,0.26150249999999997,Normal,Normal,0.128325,LOW
294,0.015,0.1263880521645812,0.4287875,0.13913625,Normal,Normal,0.586213,MEDIUM
295,1.0,0.1289864266902318,0.39756250000000004,0.81926875,Restart Task,Restart Task,0.397563,LOW
296,0.995,0.09384927674525634,0.7032625,0.90747875,Restart Task,Restart Task,0.708263,MEDIUM
297,0.02,0.1392362051479772,0.245525,0.0876575,Normal,Normal,0.774475,MEDIUM
298,0.98,0.06095179896786401,0.84445,0.9393349999999999,Restart Task,Restart Task,0.86445,HIGH
299,1.0,0.12924363163317187,0.39444999999999997,0.8183349999999999,Restart Task,Restart Task,0.39445,LOW
300,1.0,0.050939011685310176,0.8739,0.96217,Restart Task,Restart Task,0.8739,HIGH
301,0.0,0.11841052775813726,0.5171,0.15513,Normal,Normal,0.4829,LOW
302,0.0,0.06449752801127845,0.8313375000000001,0.24940125000000002,Normal,Normal,0.168662,LOW
303,0.0,0.12088112810017337,0.4917,0.14751,Normal,Normal,0.5083,LOW
304,0.0,0.13423384943664035,0.32572500000000004,0.09771750000000001,Normal,Normal,0.674275,MEDIUM
305,0.005,0.0420216425468799,0.8945,0.27185,Normal,Normal,0.1105,LOW
306,0.0,0.13889367083948462,0.25070000000000003,0.07521000000000001,Normal,Normal,0.7493,MEDIUM
307,0.0,0.11272628483191721,0.5707125,0.17121374999999997,Normal,Normal,0.429288,LOW
308,1.0,0.02845468522913419,0.9219875,0.9765962499999999,Restart Task,Restart Task,0.921987,HIGH
309,0.015,0.09070100030052025,0.7206375,0.22669125,Normal,Normal,0.294362,LOW
310,1.0,0.13131011219365685,0.36736250000000004,0.8102087499999999,Restart Task,Restart Task,0.367363,LOW
311,0.0,0.1380731558895545,0.26385000000000003,0.079155,Normal,Normal,0.73615,MEDIUM
312,0.0,0.10641495649460081,0.6211875,0.18635625,Normal,Normal,0.378812,LOW
313,0.0,0.13148482400852418,0.36507500000000004,0.10952250000000001,Normal,Normal,0.634925,MEDIUM
314,0.0,0.13147300803204887,0.3653875,0.10961624999999998,Normal,Normal,0.634613,MEDIUM
315,0.01,0.08443584165211793,0.751325,0.2323975,Normal,Normal,0.258675,LOW
316,0.995,0.06438343321430828,0.831725,0.9460175,Restart Task,Restart Task,0.836725,HIGH
317,0.0,0.12373601214815771,0.4599875,0.13799625,Normal,Normal,0.540013,LOW
318,0.0,0.058745560624626214,0.8511875,0.25535625,Normal,Normal,0.148813,LOW
319,0.0,0.11343285669051034,0.564025,0.16920749999999998,Normal,Normal,0.435975,LOW
320,0.005,0.1383246344866791,0.25936250000000005,0.08130875000000001,Normal,Normal,0.745637,MEDIUM
321,0.0,0.11908438255122772,0.5097375,0.15292124999999998,Normal,Normal,0.490263,LOW
322,0.0,0.11850138289099799,0.516175,0.1548525,Normal,Normal,0.483825,LOW
323,0.0,0.12444624098231205,0.45228749999999995,0.13568624999999998,Normal,Normal,0.547713,LOW
324,0.0,0.10586705333632851,0.6253,0.18758999999999998,Normal,Normal,0.3747,LOW
325,0.0,0.11069205838300156,0.5873625,0.17620875,Normal,Normal,0.412637,LOW
326,0.0,0.04223260673618823,0.8940875,0.26822625,Normal,Normal,0.105912,LOW
327,0.0,0.11523317867268362,0.548725,0.1646175,Normal,Normal,0.451275,LOW
328,0.015,0.09054106253447336,0.7215750000000001,0.22697250000000002,Normal,Normal,0.293425,LOW
329,0.0,0.10932241354775807,0.5991875,0.17975624999999998,Normal,Normal,0.400813,LOW
330,0.15,0.10186827312718566,0.6528,0.30084,Scale Resources,Scale Resources,0.4972,LOW
331,0.0,0.017609848856937838,0.9361125,0.28083375,Normal,Normal,0.063887,LOW
332,0.995,0.13121008891753289,0.36887499999999995,0.8071625,Restart Task,Restart Task,0.373875,LOW
333,0.0,0.08363778234158492,0.7548625,0.22645875,Normal,Normal,0.245138,LOW
334,0.99,0.11974403285910501,0.503425,0.8440274999999999,Restart Task,Restart Task,0.513425,LOW
335,1.0,0.1371955659459847,0.27936249999999996,0.7838087499999999,Restart Task,Restart Task,0.279362,LOW
336,0.965,0.12537154819785395,0.4412125,0.80786375,Restart Task,Restart Task,0.476213,LOW
337,0.0,0.11141751642003167,0.5816250000000001,0.17448750000000002,Normal,Normal,0.418375,LOW
338,0.0,0.13211539344882817,0.35621250000000004,0.10686375000000001,Normal,Normal,0.643787,MEDIUM
339,0.0,0.10190606651281786,0.6524375,0.19573125,Normal,Normal,0.347562,LOW
340,0.0,0.13833128663163646,0.25925,0.077775,Normal,Normal,0.74075,MEDIUM
341,0.055,0.05125830266058706,0.8731875,0.30045625,Scale Resources,Scale Resources,0.181813,LOW
342,0.0,0.14610481726526858,0.12341250000000004,0.03702375000000001,Normal,Normal,0.876587,HIGH
343,0.0,0.10306402134339804,0.644925,0.1934775,Normal,Normal,0.355075,LOW
344,0.0,0.02571268326269316,0.9261,0.27783,Normal,Normal,0.0739,LOW
345,0.035,0.09745691331622813,0.6823125,0.22919374999999997,Normal,Normal,0.352688,LOW
346,0.0,0.0381028360704222,0.90235,0.270705,Normal,Normal,0.09765,LOW
347,0.005,0.10575908728965355,0.6260749999999999,0.19132249999999998,Normal,Normal,0.378925,LOW
348,0.005,0.12937044299835276,0.39268749999999997,0.12130624999999999,Normal,Normal,0.612313,MEDIUM
349,0.0,0.09979266388667435,0.6667875,0.20003625,Normal,Normal,0.333213,LOW
350,0.005,0.10203362226427887,0.651525,0.1989575,Normal,Normal,0.353475,LOW
351,0.0,0.11962489822045175,0.5045875,0.15137625,Normal,Normal,0.495413,LOW
352,0.0,0.12096236633373347,0.49083750000000004,0.14725125,Normal,Normal,0.509162,LOW
353,0.0,0.1269728303775839,0.4216375,0.12649125,Normal,Normal,0.578363,MEDIUM
354,0.0,0.10703489487695994,0.617225,0.1851675,Normal,Normal,0.382775,LOW
355,1.0,0.08828429002858812,0.7319625000000001,0.91958875,Restart Task,Restart Task,0.731963,MEDIUM
356,0.0,0.10471298119032513,0.6337999999999999,0.19013999999999998,Normal,Normal,0.3662,LOW
357,0.0,0.1382977365116826,0.25985,0.07795500000000001,Normal,Normal,0.74015,MEDIUM
358,1.0,0.08918806332529189,0.728325,0.9184975,Restart Task,Restart Task,0.728325,MEDIUM
359,0.0,0.055077512148819896,0.8621375,0.25864125,Normal,Normal,0.137862,LOW
360,0.01,0.1289612617264842,0.39783749999999996,0.12635124999999997,Normal,Normal,0.612163,MEDIUM
361,0.005,0.08482379929587258,0.7496125,0.22838375,Normal,Normal,0.255387,LOW
362,1.0,0.1371955659459847,0.27936249999999996,0.7838087499999999,Restart Task,Restart Task,0.279362,LOW
363,0.995,0.11604397883923528,0.5409375000000001,0.85878125,Restart Task,Restart Task,0.545938,LOW
364,0.0,0.0964223500075192,0.6888624999999999,0.20665874999999997,Normal,Normal,0.311138,LOW
365,0.005,0.11294702429891967,0.5685625000000001,0.17406875000000002,Normal,Normal,0.436437,LOW
366,0.0,0.10402772240603092,0.6382,0.19146,Normal,Normal,0.3618,LOW
367,0.99,0.10759102173007895,0.612725,0.8768174999999999,Restart Task,Restart Task,0.622725,MEDIUM
368,0.0,0.10370928447362482,0.6402749999999999,0.19208249999999996,Normal,Normal,0.359725,LOW
369,0.975,0.13103208465639632,0.3712875,0.79388625,Restart Task,Restart Task,0.396288,LOW
370,0.01,0.08516775809994392,0.7478875,0.23136625000000002,Normal,Normal,0.262112,LOW
371,0.0,0.11304802903892142,0.5675875,0.17027625,Normal,Normal,0.432412,LOW
372,0.0,0.1402326054135204,0.22895,0.068685,Normal,Normal,0.77105,MEDIUM
373,0.0,0.1238203852699763,0.45911250000000003,0.13773375000000002,Normal,Normal,0.540887,LOW
374,0.145,0.07722203779458087,0.781075,0.33582249999999997,Scale Resources,Scale Resources,0.363925,LOW
375,0.0,0.13674329221800197,0.28642500000000004,0.0859275,Normal,Normal,0.713575,MEDIUM
376,0.0,0.12887302744113394,0.3991125,0.11973374999999999,Normal,Normal,0.600888,MEDIUM
377,0.0,-0.0205458672801222,0.9622125,0.28866375,Normal,Normal,0.037787,LOW
378,0.0,0.13525672283237172,0.310175,0.0930525,Normal,Normal,0.689825,MEDIUM
379,0.995,0.05549320642413952,0.8609,0.95477,Restart Task,Restart Task,0.8659,HIGH
380,0.0,0.13644317575783638,0.29198749999999996,0.08759624999999999,Normal,Normal,0.708013,MEDIUM
381,0.0,0.11104006035930386,0.584775,0.17543250000000002,Normal,Normal,0.415225,LOW
382,0.0,0.09932588903928763,0.6700875,0.20102625,Normal,Normal,0.329913,LOW
383,0.95,0.13238666923423864,0.3521375,0.7706412499999999,Restart Task,Restart Task,0.402138,LOW
384,0.0,0.033883115788521656,0.911725,0.27351749999999997,Normal,Normal,0.088275,LOW
385,0.715,0.11863580270036661,0.5143625000000001,0.6548087499999999,Restart Task,Restart Task,0.799363,MEDIUM
386,0.0,0.08489525762656336,0.749275,0.2247825,Normal,Normal,0.250725,LOW
387,0.0,0.12420482639641012,0.45494999999999997,0.136485,Normal,Normal,0.54505,LOW
388,0.0,0.13856477330664624,0.2558125,0.07674375,Normal,Normal,0.744188,MEDIUM
389,0.0,0.13024333219405249,0.38122500000000004,0.11436750000000001,Normal,Normal,0.618775,MEDIUM
390,0.005,-0.03555430605785548,0.9684625,0.29403875,Normal,Normal,0.036538,LOW
391,0.99,0.1443831693419615,0.15351250000000005,0.73905375,Restart Task,Restart Task,0.163513,LOW
392,0.0,0.135778076188187,0.30256249999999996,0.09076874999999998,Normal,Normal,0.697438,MEDIUM
393,0.0,0.136553167134213,0.2901625,0.08704875,Normal,Normal,0.709838,MEDIUM
394,0.0,0.06357007824386313,0.8346750000000001,0.25040250000000003,Normal,Normal,0.165325,LOW
395,0.0,0.1043598815504026,0.6363,0.19088999999999998,Normal,Normal,0.3637,LOW
396,0.0,0.07514229379551185,0.7894,0.23681999999999997,Normal,Normal,0.2106,LOW
397,0.0,0.10915004291225916,0.60085,0.180255,Normal,Normal,0.39915,LOW
398,0.0,0.08548622446410614,0.7467250000000001,0.2240175,Normal,Normal,0.253275,LOW
399,1.0,0.11783616419627502,0.5230125,0.85690375,Restart Task,Restart Task,0.523012,LOW
400,0.99,0.11382445549716186,0.5608625,0.86125875,Restart Task,Restart Task,0.570863,MEDIUM
401,0.01,0.07428718261401479,0.7926,0.24478,Normal,Normal,0.2174,LOW
402,0.0,0.13971696918061793,0.23788750000000003,0.07136625,Normal,Normal,0.762112,MEDIUM
403,0.0,0.12754597571686427,0.41485000000000005,0.12445500000000001,Normal,Normal,0.58515,MEDIUM
404,0.0,0.0964223500075192,0.6888624999999999,0.20665874999999997,Normal,Normal,0.311138,LOW
405,0.985,0.05564806740954786,0.8604499999999999,0.947635,Restart Task,Restart Task,0.87545,HIGH
406,0.0,0.1083636533926069,0.6072124999999999,0.18216374999999999,Normal,Normal,0.392788,LOW
407,0.0,0.1364477383986334,0.291875,0.0875625,Normal,Normal,0.708125,MEDIUM
408,0.005,-0.180605486018659,0.9996625,0.30339875,Scale Resources,Scale Resources,0.005337,LOW
409,1.0,0.1080826958059507,0.6093999999999999,0.8828199999999999,Restart Task,Restart Task,0.6094,MEDIUM
410,0.0,0.1284631271419855,0.40369999999999995,0.12110999999999998,Normal,Normal,0.5963,MEDIUM
411,0.0,0.1270974687409953,0.42008749999999995,0.12602624999999998,Normal,Normal,0.579913,MEDIUM
412,0.995,0.1224382576346178,0.47521250000000004,0.83906375,Restart Task,Restart Task,0.480213,LOW
413,0.0,0.11783606646110645,0.5230250000000001,0.1569075,Normal,Normal,0.476975,LOW
414,0.005,0.12011357683850954,0.49987499999999996,0.15346249999999997,Normal,Normal,0.505125,LOW
415,0.0,0.147809973792775,0.09635000000000005,0.028905000000000014,Normal,Normal,0.90365,HIGH
416,0.0,0.03790892687479608,0.9028375,0.27085125,Normal,Normal,0.097163,LOW
417,0.995,0.06698378138758165,0.822025,0.9431075,Restart Task,Restart Task,0.827025,HIGH
418,0.0,0.13180876360536853,0.36075,0.108225,Normal,Normal,0.63925,MEDIUM
419,0.0,0.05727672598626371,0.8558,0.25673999999999997,Normal,Normal,0.1442,LOW
420,0.0,0.14043514953288033,0.22567499999999996,0.06770249999999998,Normal,Normal,0.774325,MEDIUM
421,1.0,0.1289864266902318,0.39756250000000004,0.81926875,Restart Task,Restart Task,0.397563,LOW
422,0.005,0.11839428347092762,0.5174624999999999,0.15873874999999998,Normal,Normal,0.487538,LOW
423,0.0,0.10049690119371751,0.662175,0.19865249999999998,Normal,Normal,0.337825,LOW
424,0.0,0.127406161098793,0.41617499999999996,0.12485249999999998,Normal,Normal,0.583825,MEDIUM
425,0.0,0.03360325949763432,0.9123625,0.27370875,Normal,Normal,0.087638,LOW
426,0.0,0.0964223500075192,0.6888624999999999,0.20665874999999997,Normal,Normal,0.311138,LOW
427,0.0,0.13271359034956226,0.34755,0.10426500000000001,Normal,Normal,0.65245,MEDIUM
428,0.0,-0.0002518006995377853,0.95025,0.285075,Normal,Normal,0.04975,LOW
429,0.0,0.10937952419485558,0.5985625,0.17956875,Normal,Normal,0.401438,LOW
430,0.0,0.0875489619317546,0.7361,0.22083,Normal,Normal,0.2639,LOW
431,0.0,0.12026140676797425,0.49824999999999997,0.149475,Normal,Normal,0.50175,LOW
432,0.0,0.1269728303775839,0.4216375,0.12649125,Normal,Normal,0.578363,MEDIUM
433,0.0,0.14489486879538305,0.14461250000000003,0.043383750000000006,Normal,Normal,0.855387,HIGH
434,0.0,0.14389588924088126,0.16331249999999997,0.04899374999999999,Normal,Normal,0.836688,HIGH
435,0.0,0.13238399073909796,0.3521875,0.10565625,Normal,Normal,0.647813,MEDIUM
436,0.0,0.1393885609718133,0.24303750000000002,0.07291125,Normal,Normal,0.756962,MEDIUM
437,0.0,0.12548700904950333,0.44015000000000004,0.132045,Normal,Normal,0.55985,MEDIUM
438,0.0,0.14548649141707237,0.13442500000000002,0.0403275,Normal,Normal,0.865575,HIGH
439,0.0,0.06364484295423306,0.834325,0.2502975,Normal,Normal,0.165675,LOW
440,0.0,0.13138131938087977,0.36668750000000006,0.11000625000000001,Normal,Normal,0.633312,MEDIUM
441,0.0,0.007397321245546595,0.9450875,0.28352625,Normal,Normal,0.054913,LOW
442,0.0,0.14389588924088126,0.16331249999999997,0.04899374999999999,Normal,Normal,0.836688,HIGH
443,0.0,0.11122287610394843,0.583325,0.1749975,Normal,Normal,0.416675,LOW
444,0.97,0.12338696646557634,0.46430000000000005,0.81829,Restart Task,Restart Task,0.4943,LOW
445,0.005,0.10032870619098361,0.6632875,0.20248625,Normal,Normal,0.341712,LOW
446,0.98,0.09248295659109673,0.7111875,0.89935625,Restart Task,Restart Task,0.731187,MEDIUM
447,0.995,0.0674661509643606,0.8202125,0.94256375,Restart Task,Restart Task,0.825213,HIGH
448,0.975,0.08719832442453429,0.737975,0.9038925,Restart Task,Restart Task,0.762975,MEDIUM
449,0.005,0.033847620727664895,0.911775,0.2770325,Normal,Normal,0.093225,LOW
450,0.0,0.05192937205524123,0.871675,0.26150249999999997,Normal,Normal,0.128325,LOW
451,0.99,0.1267780149103006,0.4243125,0.8202937499999999,Restart Task,Restart Task,0.434312,LOW
452,0.98,0.13750301864109465,0.27366250000000003,0.7680987499999999,Restart Task,Restart Task,0.293663,LOW
453,0.0,0.10253993785061138,0.6482375,0.19447125,Normal,Normal,0.351762,LOW
454,0.735,0.03911591612285403,0.900375,0.7846124999999999,Restart Task,Restart Task,0.834625,HIGH
455,0.0,0.10245955420613112,0.648825,0.1946475,Normal,Normal,0.351175,LOW
456,0.0,0.13381839221773645,0.3315,0.09945,Normal,Normal,0.6685,MEDIUM
457,0.01,0.12584088462940968,0.4356375,0.13769125000000002,Normal,Normal,0.574362,MEDIUM
458,0.0,0.0532781496655485,0.86795,0.260385,Normal,Normal,0.13205,LOW
459,1.0,0.06446241944375236,0.8314874999999999,0.9494462499999999,Restart Task,Restart Task,0.831487,HIGH
460,0.005,0.042186001378022975,0.894225,0.2717675,Normal,Normal,0.110775,LOW
461,0.0,0.14075712041116467,0.22058750000000005,0.06617625,Normal,Normal,0.779412,MEDIUM
462,0.0,0.14092047930100138,0.21799999999999997,0.06539999999999999,Normal,Normal,0.782,MEDIUM
463,0.005,0.09264957945126467,0.7102625,0.21657875000000001,Normal,Normal,0.294737,LOW
464,0.0,0.1282363142214592,0.4063875,0.12191625,Normal,Normal,0.593612,MEDIUM
465,0.0,0.1110710667346878,0.5844625,0.17533875,Normal,Normal,0.415538,LOW
466,0.0,0.1312822768217463,0.3677625,0.11032874999999999,Normal,Normal,0.632238,MEDIUM
467,0.0,0.10937952419485558,0.5985625,0.17956875,Normal,Normal,0.401438,LOW
468,0.975,-0.0030457445514429082,0.9518375,0.96805125,Restart Task,Restart Task,0.976838,HIGH
469,0.0,0.12934089124109166,0.39312499999999995,0.11793749999999997,Normal,Normal,0.606875,MEDIUM
470,0.995,0.14402447801680357,0.1609125,0.74477375,Restart Task,Restart Task,0.165913,LOW
471,0.0,0.13366629234416338,0.33362499999999995,0.10008749999999998,Normal,Normal,0.666375,MEDIUM
472,0.0,0.13558322255259492,0.30533750000000004,0.09160125000000001,Normal,Normal,0.694662,MEDIUM
473,0.0,0.13700937942086777,0.28200000000000003,0.08460000000000001,Normal,Normal,0.718,MEDIUM
474,1.0,0.12494274805011069,0.4461625,0.8338487499999999,Restart Task,Restart Task,0.446163,LOW
475,1.0,0.14209850645807176,0.19645,0.7589349999999999,Restart Task,Restart Task,0.19645,LOW
476,1.0,0.10698476406398261,0.617425,0.8852275,Restart Task,Restart Task,0.617425,MEDIUM
477,0.0,0.05141567955900833,0.8728625,0.26185875,Normal,Normal,0.127138,LOW
478,0.0,0.11601306588792365,0.5411250000000001,0.16233750000000002,Normal,Normal,0.458875,LOW
479,0.0,0.12824313212223165,0.40631249999999997,0.12189374999999998,Normal,Normal,0.593688,MEDIUM
480,0.0,0.06360352757011939,0.83455,0.250365,Normal,Normal,0.16545,LOW
481,0.005,0.13746462903549295,0.2742375,0.08577125000000001,Normal,Normal,0.730762,MEDIUM
482,0.0,0.12696354295429918,0.42179999999999995,0.12653999999999999,Normal,Normal,0.5782,MEDIUM
483,0.0,0.08786370214046363,0.7343124999999999,0.22029374999999998,Normal,Normal,0.265688,LOW
484,0.02,0.11888530869079506,0.5118750000000001,0.1675625,Normal,Normal,0.508125,LOW
485,0.0,-0.0698300697531955,0.9839375,0.29518125,Normal,Normal,0.016062,LOW
486,0.0,0.11873213757013917,0.5132625,0.15397874999999997,Normal,Normal,0.486738,LOW
487,1.0,0.09500035501259863,0.6969125,0.9090737499999999,Restart Task,Restart Task,0.696913,MEDIUM
488,0.0,0.061843632987771735,0.8411125,0.25233375,Normal,Normal,0.158887,LOW
489,0.0,0.14043514953288033,0.22567499999999996,0.06770249999999998,Normal,Normal,0.774325,MEDIUM
490,0.0,0.10523177323169608,0.6300250000000001,0.18900750000000002,Normal,Normal,0.369975,LOW
491,0.005,0.1256424268257189,0.4382125,0.13496375,Normal,Normal,0.566787,MEDIUM
492,0.005,0.016703813998762862,0.9370875,0.28462624999999997,Normal,Normal,0.067913,LOW
493,0.0,-0.08167872679212984,0.9872125,0.29616375,Normal,Normal,0.012787,LOW
494,0.0,0.13201750146806907,0.35775,0.107325,Normal,Normal,0.64225,MEDIUM
495,0.0,0.1066668624997783,0.619475,0.1858425,Normal,Normal,0.380525,LOW
496,0.005,0.1071815089153817,0.6156625,0.18819875,Normal,Normal,0.389338,LOW
497,0.0,0.12489085925361187,0.44686250000000005,0.13405875,Normal,Normal,0.553137,MEDIUM
498,0.0,0.13337857685048077,0.33787500000000004,0.10136250000000001,Normal,Normal,0.662125,MEDIUM
499,1.0,0.046771017985369256,0.883725,0.9651175,Restart Task,Restart Task,0.883725,HIGH
500,0.01,0.11192767903075235,0.5777749999999999,0.18033249999999998,Normal,Normal,0.432225,LOW
501,0.0,0.09412397294818692,0.70165,0.210495,Normal,Normal,0.29835,LOW
502,0.005,0.11673364935323716,0.534375,0.1638125,Normal,Normal,0.470625,LOW
503,0.0,0.13496489179590931,0.31476249999999995,0.09442874999999998,Normal,Normal,0.685238,MEDIUM
504,0.08,0.1188297195788125,0.512425,0.20972749999999998,Normal,Normal,0.567575,MEDIUM
505,0.0,0.10758495167541382,0.6127750000000001,0.1838325,Normal,Normal,0.387225,LOW
506,0.0,0.13223213600691863,0.35450000000000004,0.10635000000000001,Normal,Normal,0.6455,MEDIUM
507,0.0,0.01614188020287044,0.937575,0.2812725,Normal,Normal,0.062425,LOW
508,0.97,0.057055858561664674,0.8565,0.93595,Restart Task,Restart Task,0.8865,HIGH
509,0.0,0.0983454706536866,0.6767375,0.20302125,Normal,Normal,0.323263,LOW
510,0.1,0.10096614515595714,0.6587375,0.26762125,Normal,Normal,0.441263,LOW
511,0.0,0.08665520038077645,0.7408625,0.22225874999999998,Normal,Normal,0.259138,LOW
512,0.0,0.12576457718688028,0.43662500000000004,0.1309875,Normal,Normal,0.563375,MEDIUM
513,0.0,0.053637745756002664,0.8670249999999999,0.2601075,Normal,Normal,0.132975,LOW
514,0.0,0.07035788492101502,0.808825,0.2426475,Normal,Normal,0.191175,LOW
515,0.0,0.14661420166421907,0.11555000000000004,0.03466500000000001,Normal,Normal,0.88445,HIGH
516,0.0,0.12864585327517492,0.40161250000000004,0.12048375,Normal,Normal,0.598387,MEDIUM
517,0.0,0.1205719596196892,0.49511249999999996,0.14853375,Normal,Normal,0.504888,LOW
518,0.0,0.09133486021101722,0.7173875000000001,0.21521625000000003,Normal,Normal,0.282612,LOW
519,0.995,0.10276443155463272,0.6468,0.89054,Restart Task,Restart Task,0.6518,MEDIUM
520,0.0,0.06312304556073522,0.83645,0.250935,Normal,Normal,0.16355,LOW
521,0.0,0.1066060457837465,0.6198375,0.18595125,Normal,Normal,0.380162,LOW
522,0.0,0.12072667448052227,0.49326250000000005,0.14797875000000002,Normal,Normal,0.506737,LOW
